ROUTE_ID,FROM_MEASURE,TO_MEASURE,PROJ_GRP,YEAR,LIN_FORECAST
0126,0.63,1.72,Since 1981,1981,19237
0126,0.63,1.72,Since 1981,2023,24697
0126,0.63,1.72,Since 1981,2028,25347
0126,0.63,1.72,Since 1981,2032,25867
0126,0.63,1.72,Since 1981,2042,27167
0126,0.63,1.72,Since 1981,2050,28207
0126,1.72,3.36,Since 1981,1981,18197
0126,1.72,3.36,Since 1981,2023,23135
0126,1.72,3.36,Since 1981,2028,23723
0126,1.72,3.36,Since 1981,2032,24194
0126,1.72,3.36,Since 1981,2042,25369
0126,1.72,3.36,Since 1981,2050,26310
0126,3.36,3.86,Since 1981,1981,17429
0126,3.36,3.86,Since 1981,2023,17268
0126,3.36,3.86,Since 1981,2028,17248
0126,3.36,3.86,Since 1981,2032,17233
0126,3.36,3.86,Since 1981,2042,17195
0126,3.36,3.86,Since 1981,2050,17164
0126,3.86,4.59,Since 1981,1981,18163
0126,3.86,4.59,Since 1981,2023,17373
0126,3.86,4.59,Since 1981,2028,17279
0126,3.86,4.59,Since 1981,2032,17204
0126,3.86,4.59,Since 1981,2042,17015
0126,3.86,4.59,Since 1981,2050,16865
0126,4.59,5.78,Since 1981,1981,22825
0126,4.59,5.78,Since 1981,2023,20819
0126,4.59,5.78,Since 1981,2028,20581
0126,4.59,5.78,Since 1981,2032,20389
0126,4.59,5.78,Since 1981,2042,19912
0126,4.59,5.78,Since 1981,2050,19530
0126,5.78,6.13,Since 1981,1981,23572
0126,5.78,6.13,Since 1981,2023,23407
0126,5.78,6.13,Since 1981,2028,23387
0126,5.78,6.13,Since 1981,2032,23372
0126,5.78,6.13,Since 1981,2042,23332
0126,5.78,6.13,Since 1981,2050,23301
0126,6.13,6.28,Since 1981,1981,22712
0126,6.13,6.28,Since 1981,2023,29547
0126,6.13,6.28,Since 1981,2028,30360
0126,6.13,6.28,Since 1981,2032,31011
0126,6.13,6.28,Since 1981,2042,32638
0126,6.13,6.28,Since 1981,2050,33940
0126,6.28,7.29,Since 1981,1981,19451
0126,6.28,7.29,Since 1981,2023,25056
0126,6.28,7.29,Since 1981,2028,25724
0126,6.28,7.29,Since 1981,2032,26257
0126,6.28,7.29,Since 1981,2042,27592
0126,6.28,7.29,Since 1981,2050,28660
0126,7.29,8.8,Since 1981,1981,22743
0126,7.29,8.8,Since 1981,2023,25482
0126,7.29,8.8,Since 1981,2028,25808
0126,7.29,8.8,Since 1981,2032,26069
0126,7.29,8.8,Since 1981,2042,26721
0126,7.29,8.8,Since 1981,2050,27243
0126,8.8,9.19,Since 1981,1981,26891
0126,8.8,9.19,Since 1981,2023,43076
0126,8.8,9.19,Since 1981,2028,45003
0126,8.8,9.19,Since 1981,2032,46544
0126,8.8,9.19,Since 1981,2042,50397
0126,8.8,9.19,Since 1981,2050,53480
0126,9.19,10.3,Since 1981,1981,18537
0126,9.19,10.3,Since 1981,2023,27278
0126,9.19,10.3,Since 1981,2028,28318
0126,9.19,10.3,Since 1981,2032,29151
0126,9.19,10.3,Since 1981,2042,31232
0126,9.19,10.3,Since 1981,2050,32897
0126,10.3,10.8,Since 1981,1981,19185
0126,10.3,10.8,Since 1981,2023,24591
0126,10.3,10.8,Since 1981,2028,25235
0126,10.3,10.8,Since 1981,2032,25750
0126,10.3,10.8,Since 1981,2042,27037
0126,10.3,10.8,Since 1981,2050,28067
0126,10.8,11.31,Since 1981,1981,19477
0126,10.8,11.31,Since 1981,2023,23667
0126,10.8,11.31,Since 1981,2028,24166
0126,10.8,11.31,Since 1981,2032,24565
0126,10.8,11.31,Since 1981,2042,25563
0126,10.8,11.31,Since 1981,2050,26361
0126,11.31,11.81,Since 1981,1981,9731
0126,11.31,11.81,Since 1981,2023,17239
0126,11.31,11.81,Since 1981,2028,18133
0126,11.31,11.81,Since 1981,2032,18848
0126,11.31,11.81,Since 1981,2042,20636
0126,11.31,11.81,Since 1981,2050,22066
0126,11.81,13.42,Since 1981,1981,9115
0126,11.81,13.42,Since 1981,2023,27829
0126,11.81,13.42,Since 1981,2028,30057
0126,11.81,13.42,Since 1981,2032,31840
0126,11.81,13.42,Since 1981,2042,36296
0126,11.81,13.42,Since 1981,2050,39860
0126,13.42,14.54,Since 1981,1981,12807
0126,13.42,14.54,Since 1981,2023,20805
0126,13.42,14.54,Since 1981,2028,21757
0126,13.42,14.54,Since 1981,2032,22519
0126,13.42,14.54,Since 1981,2042,24423
0126,13.42,14.54,Since 1981,2050,25947
0126,14.54,18.81,Since 1981,1981,5894
0126,14.54,18.81,Since 1981,2023,8652
0126,14.54,18.81,Since 1981,2028,8980
0126,14.54,18.81,Since 1981,2032,9243
0126,14.54,18.81,Since 1981,2042,9900
0126,14.54,18.81,Since 1981,2050,10425
0126,18.81,21.22,Since 1981,1981,2008
0126,18.81,21.22,Since 1981,2023,10324
0126,18.81,21.22,Since 1981,2028,11314
0126,18.81,21.22,Since 1981,2032,12106
0126,18.81,21.22,Since 1981,2042,14086
0126,18.81,21.22,Since 1981,2050,15670
0126,21.22,21.7,Since 1981,1981,3294
0126,21.22,21.7,Since 1981,2023,9353
0126,21.22,21.7,Since 1981,2028,10074
0126,21.22,21.7,Since 1981,2032,10651
0126,21.22,21.7,Since 1981,2042,12094
0126,21.22,21.7,Since 1981,2050,13248
0127,0.0,0.5,Since 1981,1981,572
0127,0.0,0.5,Since 1981,2023,3346
0127,0.0,0.5,Since 1981,2028,3676
0127,0.0,0.5,Since 1981,2032,3940
0127,0.0,0.5,Since 1981,2042,4600
0127,0.0,0.5,Since 1981,2050,5128
0127,0.5,1.72,Since 1981,1981,-1502
0127,0.5,1.72,Since 1981,2023,9871
0127,0.5,1.72,Since 1981,2028,11225
0127,0.5,1.72,Since 1981,2032,12308
0127,0.5,1.72,Since 1981,2042,15016
0127,0.5,1.72,Since 1981,2050,17182
0127,1.72,2.01,Since 1981,1981,-3706
0127,1.72,2.01,Since 1981,2023,18351
0127,1.72,2.01,Since 1981,2028,20977
0127,1.72,2.01,Since 1981,2032,23078
0127,1.72,2.01,Since 1981,2042,28330
0127,1.72,2.01,Since 1981,2050,32531
0127,2.01,2.51,Since 1981,1981,-945
0127,2.01,2.51,Since 1981,2023,16307
0127,2.01,2.51,Since 1981,2028,18360
0127,2.01,2.51,Since 1981,2032,20003
0127,2.01,2.51,Since 1981,2042,24111
0127,2.01,2.51,Since 1981,2050,27397
0128,0.0,15.53,Since 1981,1981,287
0128,0.0,15.53,Since 1981,2023,1162
0128,0.0,15.53,Since 1981,2028,1266
0128,0.0,15.53,Since 1981,2032,1349
0128,0.0,15.53,Since 1981,2042,1558
0128,0.0,15.53,Since 1981,2050,1724
0128,15.53,44.58,Since 1981,1981,223
0128,15.53,44.58,Since 1981,2023,662
0128,15.53,44.58,Since 1981,2028,714
0128,15.53,44.58,Since 1981,2032,756
0128,15.53,44.58,Since 1981,2042,860
0128,15.53,44.58,Since 1981,2050,943
0129,0.0,0.49,Since 1981,1981,-11394
0129,0.0,0.49,Since 1981,2023,15342
0129,0.0,0.49,Since 1981,2028,18525
0129,0.0,0.49,Since 1981,2032,21071
0129,0.0,0.49,Since 1981,2042,27437
0129,0.0,0.49,Since 1981,2050,32530
0129,0.49,1.81,Since 1981,1981,-28027
0129,0.49,1.81,Since 1981,2023,27912
0129,0.49,1.81,Since 1981,2028,34572
0129,0.49,1.81,Since 1981,2032,39899
0129,0.49,1.81,Since 1981,2042,53218
0129,0.49,1.81,Since 1981,2050,63873
0129,1.81,3.0,Since 1981,1981,-18998
0129,1.81,3.0,Since 1981,2023,18759
0129,1.81,3.0,Since 1981,2028,23253
0129,1.81,3.0,Since 1981,2032,26849
0129,1.81,3.0,Since 1981,2042,35839
0129,1.81,3.0,Since 1981,2050,43031
0129,3.0,3.38,Since 1981,1981,10615
0129,3.0,3.38,Since 1981,2023,14359
0129,3.0,3.38,Since 1981,2028,14804
0129,3.0,3.38,Since 1981,2032,15161
0129,3.0,3.38,Since 1981,2042,16052
0129,3.0,3.38,Since 1981,2050,16765
0129,3.38,4.5,Since 1981,1981,6498
0129,3.38,4.5,Since 1981,2023,12927
0129,3.38,4.5,Since 1981,2028,13693
0129,3.38,4.5,Since 1981,2032,14305
0129,3.38,4.5,Since 1981,2042,15836
0129,3.38,4.5,Since 1981,2050,17060
0129,4.5,6.2,Since 1981,1981,1540
0129,4.5,6.2,Since 1981,2023,11326
0129,4.5,6.2,Since 1981,2028,12491
0129,4.5,6.2,Since 1981,2032,13423
0129,4.5,6.2,Since 1981,2042,15753
0129,4.5,6.2,Since 1981,2050,17617
0129,6.2,7.34,Since 1981,1981,1707
0129,6.2,7.34,Since 1981,2023,15787
0129,6.2,7.34,Since 1981,2028,17463
0129,6.2,7.34,Since 1981,2032,18804
0129,6.2,7.34,Since 1981,2042,22156
0129,6.2,7.34,Since 1981,2050,24838
0130,0.0,0.31,Since 1981,1981,-16296
0130,0.0,0.31,Since 1981,2023,18344
0130,0.0,0.31,Since 1981,2028,22468
0130,0.0,0.31,Since 1981,2032,25767
0130,0.0,0.31,Since 1981,2042,34015
0130,0.0,0.31,Since 1981,2050,40613
0130,0.31,1.35,Since 1981,1981,8451
0130,0.31,1.35,Since 1981,2023,13830
0130,0.31,1.35,Since 1981,2028,14471
0130,0.31,1.35,Since 1981,2032,14983
0130,0.31,1.35,Since 1981,2042,16264
0130,0.31,1.35,Since 1981,2050,17288
0130,1.35,2.07,Since 1981,1981,6024
0130,1.35,2.07,Since 1981,2023,22181
0130,1.35,2.07,Since 1981,2028,24105
0130,1.35,2.07,Since 1981,2032,25644
0130,1.35,2.07,Since 1981,2042,29491
0130,1.35,2.07,Since 1981,2050,32568
0130,2.07,2.31,Since 1981,1981,23406
0130,2.07,2.31,Since 1981,2023,21060
0130,2.07,2.31,Since 1981,2028,20781
0130,2.07,2.31,Since 1981,2032,20557
0130,2.07,2.31,Since 1981,2042,19999
0130,2.07,2.31,Since 1981,2050,19552
0130,2.31,2.55,Since 1981,1981,20929
0130,2.31,2.55,Since 1981,2023,23981
0130,2.31,2.55,Since 1981,2028,24344
0130,2.31,2.55,Since 1981,2032,24634
0130,2.31,2.55,Since 1981,2042,25361
0130,2.31,2.55,Since 1981,2050,25942
0130,2.55,4.75,Since 1981,1981,12287
0130,2.55,4.75,Since 1981,2023,25968
0130,2.55,4.75,Since 1981,2028,27597
0130,2.55,4.75,Since 1981,2032,28900
0130,2.55,4.75,Since 1981,2042,32158
0130,2.55,4.75,Since 1981,2050,34764
0130,4.75,6.15,Since 1981,1981,7121
0130,4.75,6.15,Since 1981,2023,30234
0130,4.75,6.15,Since 1981,2028,32985
0130,4.75,6.15,Since 1981,2032,35186
0130,4.75,6.15,Since 1981,2042,40689
0130,4.75,6.15,Since 1981,2050,45092
0130,6.15,6.45,Since 1981,1981,1953
0130,6.15,6.45,Since 1981,2023,16244
0130,6.15,6.45,Since 1981,2028,17946
0130,6.15,6.45,Since 1981,2032,19307
0130,6.15,6.45,Since 1981,2042,22710
0130,6.15,6.45,Since 1981,2050,25432
0130,6.45,8.75,Since 1981,1981,-8
0130,6.45,8.75,Since 1981,2023,10984
0130,6.45,8.75,Since 1981,2028,12293
0130,6.45,8.75,Since 1981,2032,13339
0130,6.45,8.75,Since 1981,2042,15957
0130,6.45,8.75,Since 1981,2050,18050
0130,8.75,19.29,Since 1981,1981,884
0130,8.75,19.29,Since 1981,2023,1326
0130,8.75,19.29,Since 1981,2028,1379
0130,8.75,19.29,Since 1981,2032,1421
0130,8.75,19.29,Since 1981,2042,1527
0130,8.75,19.29,Since 1981,2050,1611
0130,19.29,42.08,Since 1981,1981,555
0130,19.29,42.08,Since 1981,2023,1146
0130,19.29,42.08,Since 1981,2028,1216
0130,19.29,42.08,Since 1981,2032,1273
0130,19.29,42.08,Since 1981,2042,1413
0130,19.29,42.08,Since 1981,2050,1526
0130,42.08,42.72,Since 1981,1981,640
0130,42.08,42.72,Since 1981,2023,2249
0130,42.08,42.72,Since 1981,2028,2440
0130,42.08,42.72,Since 1981,2032,2594
0130,42.08,42.72,Since 1981,2042,2977
0130,42.08,42.72,Since 1981,2050,3283
0131,1.22,2.77,Since 1981,1981,1403
0131,1.22,2.77,Since 1981,2023,935
0131,1.22,2.77,Since 1981,2028,879
0131,1.22,2.77,Since 1981,2032,835
0131,1.22,2.77,Since 1981,2042,723
0131,1.22,2.77,Since 1981,2050,634
0132,0.0,5.37,Since 1981,1981,925
0132,0.0,5.37,Since 1981,2023,1611
0132,0.0,5.37,Since 1981,2028,1693
0132,0.0,5.37,Since 1981,2032,1758
0132,0.0,5.37,Since 1981,2042,1921
0132,0.0,5.37,Since 1981,2050,2052
0132,5.37,9.96,Since 1981,1981,599
0132,5.37,9.96,Since 1981,2023,2028
0132,5.37,9.96,Since 1981,2028,2198
0132,5.37,9.96,Since 1981,2032,2334
0132,5.37,9.96,Since 1981,2042,2675
0132,5.37,9.96,Since 1981,2050,2947
0132,9.96,19.98,Since 1981,1981,763
0132,9.96,19.98,Since 1981,2023,2180
0132,9.96,19.98,Since 1981,2028,2349
0132,9.96,19.98,Since 1981,2032,2484
0132,9.96,19.98,Since 1981,2042,2821
0132,9.96,19.98,Since 1981,2050,3091
0132,19.98,31.74,Since 1981,1981,619
0132,19.98,31.74,Since 1981,2023,2787
0132,19.98,31.74,Since 1981,2028,3045
0132,19.98,31.74,Since 1981,2032,3252
0132,19.98,31.74,Since 1981,2042,3768
0132,19.98,31.74,Since 1981,2050,4181
0132,31.74,32.83,Since 1981,1981,685
0132,31.74,32.83,Since 1981,2023,3038
0132,31.74,32.83,Since 1981,2028,3318
0132,31.74,32.83,Since 1981,2032,3542
0132,31.74,32.83,Since 1981,2042,4102
0132,31.74,32.83,Since 1981,2050,4550
0132,32.83,33.24,Since 1981,1981,1501
0132,32.83,33.24,Since 1981,2023,3681
0132,32.83,33.24,Since 1981,2028,3941
0132,32.83,33.24,Since 1981,2032,4148
0132,32.83,33.24,Since 1981,2042,4667
0132,32.83,33.24,Since 1981,2050,5083
0132,33.24,34.3,Since 1981,1981,3086
0132,33.24,34.3,Since 1981,2023,4840
0132,33.24,34.3,Since 1981,2028,5048
0132,33.24,34.3,Since 1981,2032,5215
0132,33.24,34.3,Since 1981,2042,5633
0132,33.24,34.3,Since 1981,2050,5967
0132,34.3,34.79,Since 1981,1981,3389
0132,34.3,34.79,Since 1981,2023,3722
0132,34.3,34.79,Since 1981,2028,3762
0132,34.3,34.79,Since 1981,2032,3794
0132,34.3,34.79,Since 1981,2042,3873
0132,34.3,34.79,Since 1981,2050,3937
0132,34.79,39.14,Since 1981,1981,1545
0132,34.79,39.14,Since 1981,2023,4178
0132,34.79,39.14,Since 1981,2028,4492
0132,34.79,39.14,Since 1981,2032,4743
0132,34.79,39.14,Since 1981,2042,5370
0132,34.79,39.14,Since 1981,2050,5871
0132,39.14,42.3,Since 1981,1981,1653
0132,39.14,42.3,Since 1981,2023,3576
0132,39.14,42.3,Since 1981,2028,3805
0132,39.14,42.3,Since 1981,2032,3988
0132,39.14,42.3,Since 1981,2042,4446
0132,39.14,42.3,Since 1981,2050,4812
0132,42.3,47.08,Since 1981,1981,1105
0132,42.3,47.08,Since 1981,2023,3808
0132,42.3,47.08,Since 1981,2028,4130
0132,42.3,47.08,Since 1981,2032,4387
0132,42.3,47.08,Since 1981,2042,5031
0132,42.3,47.08,Since 1981,2050,5545
0132,47.08,47.95,Since 1981,1981,1918
0132,47.08,47.95,Since 1981,2023,3432
0132,47.08,47.95,Since 1981,2028,3612
0132,47.08,47.95,Since 1981,2032,3757
0132,47.08,47.95,Since 1981,2042,4117
0132,47.08,47.95,Since 1981,2050,4405
0132,47.95,54.54,Since 1981,1981,1463
0132,47.95,54.54,Since 1981,2023,4362
0132,47.95,54.54,Since 1981,2028,4707
0132,47.95,54.54,Since 1981,2032,4983
0132,47.95,54.54,Since 1981,2042,5673
0132,47.95,54.54,Since 1981,2050,6225
0132,54.54,55.88,Since 1981,1981,2087
0132,54.54,55.88,Since 1981,2023,4045
0132,54.54,55.88,Since 1981,2028,4278
0132,54.54,55.88,Since 1981,2032,4465
0132,54.54,55.88,Since 1981,2042,4931
0132,54.54,55.88,Since 1981,2050,5304
0132,55.88,55.98,Since 1981,1981,828
0132,55.88,55.98,Since 1981,2023,6169
0132,55.88,55.98,Since 1981,2028,6805
0132,55.88,55.98,Since 1981,2032,7313
0132,55.88,55.98,Since 1981,2042,8585
0132,55.88,55.98,Since 1981,2050,9603
0132,55.98,59.36,Since 1981,1981,1302
0132,55.98,59.36,Since 1981,2023,3637
0132,55.98,59.36,Since 1981,2028,3915
0132,55.98,59.36,Since 1981,2032,4138
0132,55.98,59.36,Since 1981,2042,4694
0132,55.98,59.36,Since 1981,2050,5139
0132,59.36,63.2,Since 1981,1981,1394
0132,59.36,63.2,Since 1981,2023,3491
0132,59.36,63.2,Since 1981,2028,3740
0132,59.36,63.2,Since 1981,2032,3940
0132,59.36,63.2,Since 1981,2042,4439
0132,59.36,63.2,Since 1981,2050,4838
0133,0.0,0.82,Since 1981,1981,648
0133,0.0,0.82,Since 1981,2023,618
0133,0.0,0.82,Since 1981,2028,614
0133,0.0,0.82,Since 1981,2032,611
0133,0.0,0.82,Since 1981,2042,604
0133,0.0,0.82,Since 1981,2050,598
0133,0.82,6.43,Since 1981,1981,356
0133,0.82,6.43,Since 1981,2023,1145
0133,0.82,6.43,Since 1981,2028,1239
0133,0.82,6.43,Since 1981,2032,1314
0133,0.82,6.43,Since 1981,2042,1502
0133,0.82,6.43,Since 1981,2050,1652
0133,6.43,6.8,Since 1981,1981,629
0133,6.43,6.8,Since 1981,2023,1363
0133,6.43,6.8,Since 1981,2028,1450
0133,6.43,6.8,Since 1981,2032,1520
0133,6.43,6.8,Since 1981,2042,1694
0133,6.43,6.8,Since 1981,2050,1834
0133,6.8,7.17,Since 1981,1981,1532
0133,6.8,7.17,Since 1981,2023,1347
0133,6.8,7.17,Since 1981,2028,1325
0133,6.8,7.17,Since 1981,2032,1307
0133,6.8,7.17,Since 1981,2042,1263
0133,6.8,7.17,Since 1981,2050,1228
0134,0.0,1.01,Since 1981,1981,1163
0134,0.0,1.01,Since 1981,2023,5392
0134,0.0,1.01,Since 1981,2028,5896
0134,0.0,1.01,Since 1981,2032,6298
0134,0.0,1.01,Since 1981,2042,7305
0134,0.0,1.01,Since 1981,2050,8111
0134,1.01,3.8,Since 1981,1981,1206
0134,1.01,3.8,Since 1981,2023,4725
0134,1.01,3.8,Since 1981,2028,5144
0134,1.01,3.8,Since 1981,2032,5479
0134,1.01,3.8,Since 1981,2042,6317
0134,1.01,3.8,Since 1981,2050,6988
0134,3.8,6.52,Since 1981,1981,1328
0134,3.8,6.52,Since 1981,2023,3769
0134,3.8,6.52,Since 1981,2028,4060
0134,3.8,6.52,Since 1981,2032,4292
0134,3.8,6.52,Since 1981,2042,4874
0134,3.8,6.52,Since 1981,2050,5338
0134,6.52,7.41,Since 1981,1981,1097
0134,6.52,7.41,Since 1981,2023,2857
0134,6.52,7.41,Since 1981,2028,3066
0134,6.52,7.41,Since 1981,2032,3234
0134,6.52,7.41,Since 1981,2042,3653
0134,6.52,7.41,Since 1981,2050,3988
0134,7.41,8.49,Since 1981,1981,1443
0134,7.41,8.49,Since 1981,2023,1908
0134,7.41,8.49,Since 1981,2028,1963
0134,7.41,8.49,Since 1981,2032,2007
0134,7.41,8.49,Since 1981,2042,2118
0134,7.41,8.49,Since 1981,2050,2207
0134,8.49,9.45,Since 1981,1981,1068
0134,8.49,9.45,Since 1981,2023,2937
0134,8.49,9.45,Since 1981,2028,3160
0134,8.49,9.45,Since 1981,2032,3338
0134,8.49,9.45,Since 1981,2042,3783
0134,8.49,9.45,Since 1981,2050,4139
0134,9.45,11.38,Since 1981,1981,2655
0134,9.45,11.38,Since 1981,2023,4935
0134,9.45,11.38,Since 1981,2028,5206
0134,9.45,11.38,Since 1981,2032,5423
0134,9.45,11.38,Since 1981,2042,5966
0134,9.45,11.38,Since 1981,2050,6400
0134,11.38,11.92,Since 1981,1981,4052
0134,11.38,11.92,Since 1981,2023,24957
0134,11.38,11.92,Since 1981,2028,27446
0134,11.38,11.92,Since 1981,2032,29437
0134,11.38,11.92,Since 1981,2042,34415
0134,11.38,11.92,Since 1981,2050,38397
0134,11.92,12.44,Since 1981,1981,3060
0134,11.92,12.44,Since 1981,2023,26849
0134,11.92,12.44,Since 1981,2028,29681
0134,11.92,12.44,Since 1981,2032,31947
0134,11.92,12.44,Since 1981,2042,37611
0134,11.92,12.44,Since 1981,2050,42142
0134,12.44,13.51,Since 1981,1981,-414
0134,12.44,13.51,Since 1981,2023,18953
0134,12.44,13.51,Since 1981,2028,21258
0134,12.44,13.51,Since 1981,2032,23103
0134,12.44,13.51,Since 1981,2042,27714
0134,12.44,13.51,Since 1981,2050,31403
0134,13.51,14.37,Since 1981,1981,-592
0134,13.51,14.37,Since 1981,2023,18630
0134,13.51,14.37,Since 1981,2028,20918
0134,13.51,14.37,Since 1981,2032,22749
0134,13.51,14.37,Since 1981,2042,27326
0134,13.51,14.37,Since 1981,2050,30987
0135,0.0,0.4,Since 1981,1981,3434
0135,0.0,0.4,Since 1981,2023,2996
0135,0.0,0.4,Since 1981,2028,2944
0135,0.0,0.4,Since 1981,2032,2902
0135,0.0,0.4,Since 1981,2042,2798
0135,0.0,0.4,Since 1981,2050,2714
0135,0.4,0.73,Since 1981,1981,-69349
0135,0.4,0.73,Since 1981,2023,46328
0135,0.4,0.73,Since 1981,2028,60099
0135,0.4,0.73,Since 1981,2032,71116
0135,0.4,0.73,Since 1981,2042,98658
0135,0.4,0.73,Since 1981,2050,120692
0136,0.0,3.06,Since 1981,1981,135
0136,0.0,3.06,Since 1981,2023,416
0136,0.0,3.06,Since 1981,2028,449
0136,0.0,3.06,Since 1981,2032,476
0136,0.0,3.06,Since 1981,2042,543
0136,0.0,3.06,Since 1981,2050,597
0137,0.0,0.51,Since 1981,1981,851
0137,0.0,0.51,Since 1981,2023,1275
0137,0.0,0.51,Since 1981,2028,1325
0137,0.0,0.51,Since 1981,2032,1366
0137,0.0,0.51,Since 1981,2042,1466
0137,0.0,0.51,Since 1981,2050,1547
0137,0.51,7.13,Since 1981,1981,553
0137,0.51,7.13,Since 1981,2023,1124
0137,0.51,7.13,Since 1981,2028,1192
0137,0.51,7.13,Since 1981,2032,1246
0137,0.51,7.13,Since 1981,2042,1382
0137,0.51,7.13,Since 1981,2050,1491
0137,7.13,7.7,Since 1981,1981,535
0137,7.13,7.7,Since 1981,2023,1063
0137,7.13,7.7,Since 1981,2028,1126
0137,7.13,7.7,Since 1981,2032,1176
0137,7.13,7.7,Since 1981,2042,1301
0137,7.13,7.7,Since 1981,2050,1402
0137,7.7,11.38,Since 1981,1981,282
0137,7.7,11.38,Since 1981,2023,560
0137,7.7,11.38,Since 1981,2028,593
0137,7.7,11.38,Since 1981,2032,620
0137,7.7,11.38,Since 1981,2042,686
0137,7.7,11.38,Since 1981,2050,739
0138,0.0,2.84,Since 1981,1981,945
0138,0.0,2.84,Since 1981,2023,2272
0138,0.0,2.84,Since 1981,2028,2430
0138,0.0,2.84,Since 1981,2032,2556
0138,0.0,2.84,Since 1981,2042,2872
0138,0.0,2.84,Since 1981,2050,3125
0138,2.84,7.0,Since 1981,1981,1093
0138,2.84,7.0,Since 1981,2023,1753
0138,2.84,7.0,Since 1981,2028,1832
0138,2.84,7.0,Since 1981,2032,1894
0138,2.84,7.0,Since 1981,2042,2052
0138,2.84,7.0,Since 1981,2050,2177
0138,7.0,8.62,Since 1981,1981,2006
0138,7.0,8.62,Since 1981,2023,4331
0138,7.0,8.62,Since 1981,2028,4608
0138,7.0,8.62,Since 1981,2032,4829
0138,7.0,8.62,Since 1981,2042,5382
0138,7.0,8.62,Since 1981,2050,5825
0138,8.62,9.05,Since 1981,1981,2947
0138,8.62,9.05,Since 1981,2023,9829
0138,8.62,9.05,Since 1981,2028,10648
0138,8.62,9.05,Since 1981,2032,11303
0138,8.62,9.05,Since 1981,2042,12942
0138,8.62,9.05,Since 1981,2050,14253
0138,9.05,12.19,Since 1981,1981,2397
0138,9.05,12.19,Since 1981,2023,11452
0138,9.05,12.19,Since 1981,2028,12530
0138,9.05,12.19,Since 1981,2032,13392
0138,9.05,12.19,Since 1981,2042,15548
0138,9.05,12.19,Since 1981,2050,17273
0138,12.19,13.2,Since 1981,1981,2141
0138,12.19,13.2,Since 1981,2023,8346
0138,12.19,13.2,Since 1981,2028,9085
0138,12.19,13.2,Since 1981,2032,9676
0138,12.19,13.2,Since 1981,2042,11153
0138,12.19,13.2,Since 1981,2050,12335
0138,13.2,16.18,Since 1981,1981,11362
0138,13.2,16.18,Since 1981,2023,11362
0138,13.2,16.18,Since 1981,2028,11362
0138,13.2,16.18,Since 1981,2032,11362
0138,13.2,16.18,Since 1981,2042,11362
0138,13.2,16.18,Since 1981,2050,11362
0138,13.2,20.42,Since 1981,1981,466
0138,13.2,20.42,Since 1981,2023,12052
0138,13.2,20.42,Since 1981,2028,13431
0138,13.2,20.42,Since 1981,2032,14534
0138,13.2,20.42,Since 1981,2042,17293
0138,13.2,20.42,Since 1981,2050,19500
0139,0.0,1.42,Since 1981,1981,3158
0139,0.0,1.42,Since 1981,2023,1111
0139,0.0,1.42,Since 1981,2028,867
0139,0.0,1.42,Since 1981,2032,672
0139,0.0,1.42,Since 1981,2042,185
0139,0.0,1.42,Since 1981,2050,-205
0140,0.0,0.93,Since 1981,1981,1547
0140,0.0,0.93,Since 1981,2023,5060
0140,0.0,0.93,Since 1981,2028,5478
0140,0.0,0.93,Since 1981,2032,5812
0140,0.0,0.93,Since 1981,2042,6648
0140,0.0,0.93,Since 1981,2050,7317
0141,0.0,2.18,Since 1981,1981,271
0141,0.0,2.18,Since 1981,2023,483
0141,0.0,2.18,Since 1981,2028,508
0141,0.0,2.18,Since 1981,2032,528
0141,0.0,2.18,Since 1981,2042,579
0141,0.0,2.18,Since 1981,2050,619
0141,2.18,4.01,Since 1981,1981,-14
0141,2.18,4.01,Since 1981,2023,1482
0141,2.18,4.01,Since 1981,2028,1660
0141,2.18,4.01,Since 1981,2032,1803
0141,2.18,4.01,Since 1981,2042,2159
0141,2.18,4.01,Since 1981,2050,2444
0141,4.01,6.57,Since 1981,1981,328
0141,4.01,6.57,Since 1981,2023,1520
0141,4.01,6.57,Since 1981,2028,1662
0141,4.01,6.57,Since 1981,2032,1775
0141,4.01,6.57,Since 1981,2042,2059
0141,4.01,6.57,Since 1981,2050,2286
0142,0.0,0.31,Since 1981,1981,568
0142,0.0,0.31,Since 1981,2023,1013
0142,0.0,0.31,Since 1981,2028,1065
0142,0.0,0.31,Since 1981,2032,1108
0142,0.0,0.31,Since 1981,2042,1214
0142,0.0,0.31,Since 1981,2050,1298
0142,0.31,4.55,Since 1981,1981,571
0142,0.31,4.55,Since 1981,2023,912
0142,0.31,4.55,Since 1981,2028,952
0142,0.31,4.55,Since 1981,2032,985
0142,0.31,4.55,Since 1981,2042,1066
0142,0.31,4.55,Since 1981,2050,1131
0142,4.55,4.98,Since 1981,1981,644
0142,4.55,4.98,Since 1981,2023,856
0142,4.55,4.98,Since 1981,2028,881
0142,4.55,4.98,Since 1981,2032,901
0142,4.55,4.98,Since 1981,2042,952
0142,4.55,4.98,Since 1981,2050,992
0142,4.98,5.67,Since 1981,1981,414
0142,4.98,5.67,Since 1981,2023,555
0142,4.98,5.67,Since 1981,2028,572
0142,4.98,5.67,Since 1981,2032,586
0142,4.98,5.67,Since 1981,2042,620
0142,4.98,5.67,Since 1981,2050,647
0142,5.67,9.76,Since 1981,1981,365
0142,5.67,9.76,Since 1981,2023,681
0142,5.67,9.76,Since 1981,2028,719
