ROUTE_ID,FROM_MEASURE,TO_MEASURE,YEAR,AADT
0028,30.23,38.72,1981,5300
0028,30.23,38.72,1982,5430
0028,30.23,38.72,1983,6130
0028,30.23,38.72,1984,6400
0028,30.23,38.72,1985,6400
0028,30.23,38.72,1986,2285
0028,30.23,38.72,1987,1910
0028,30.23,38.72,1988,2020
0028,30.23,38.72,1989,2215
0028,30.23,38.72,1990,2095
0028,30.23,38.72,1991,2110
0028,30.23,38.72,1992,2675
0028,30.23,38.72,1993,2845
0028,30.23,38.72,1994,3080
0028,30.23,38.72,1995,3225
0028,30.23,38.72,1996,3195
0028,30.23,38.72,1997,3195
0028,30.23,38.72,1998,3105
0028,30.23,38.72,1999,3215
0028,30.23,38.72,2000,3425
0028,30.23,38.72,2001,3302
0028,30.23,38.72,2002,3430
0028,30.23,38.72,2003,3380
0028,30.23,38.72,2004,3520
0028,30.23,38.72,2005,3625
0028,30.23,38.72,2006,3130
0028,30.23,38.72,2007,3275
0028,30.23,38.72,2008,3650
0028,30.23,38.72,2009,3125
0028,30.23,38.72,2010,3150
0028,30.23,38.72,2011,3100
0028,30.23,38.72,2012,1690
0028,30.23,38.72,2013,1725
0028,30.23,38.72,2014,1805
0028,30.23,38.72,2015,1890
0028,30.23,38.72,2016,1985
0028,30.23,38.72,2017,2051
0028,30.23,38.72,2018,2067
0028,30.23,38.72,2019,2112
0028,30.23,38.72,2020,2015
0028,30.23,38.72,2021,2277
0028,38.72,40.17,1981,5500
0028,38.72,40.17,1982,5575
0028,38.72,40.17,1983,6275
0028,38.72,40.17,1984,6400
0028,38.72,40.17,1985,6400
0028,38.72,40.17,1986,4000
0028,38.72,40.17,1987,3800
0028,38.72,40.17,1989,2905
0028,38.72,40.17,1990,2920
0028,38.72,40.17,1991,3160
0028,38.72,40.17,1992,3330
0028,38.72,40.17,1993,3510
0028,38.72,40.17,1994,3210
0028,38.72,40.17,1995,3405
0028,38.72,40.17,1996,3520
0028,38.72,40.17,1997,3660
0028,38.72,40.17,1998,3758
0028,38.72,40.17,1999,3895
0028,38.72,40.17,2000,3855
0028,38.72,40.17,2001,3360
0028,38.72,40.17,2002,3525
0028,38.72,40.17,2003,3465
0028,38.72,40.17,2004,3600
0028,38.72,40.17,2005,3715
0028,38.72,40.17,2006,4025
0028,38.72,40.17,2007,4770
0028,38.72,40.17,2008,4645
0028,38.72,40.17,2009,4730
0028,38.72,40.17,2010,4415
0028,38.72,40.17,2011,4400
0028,38.72,40.17,2012,4315
0028,38.72,40.17,2013,4465
0028,38.72,40.17,2014,4535
0028,38.72,40.17,2015,4800
0028,38.72,40.17,2016,5037
0028,38.72,40.17,2017,5168
0028,38.72,40.17,2018,5375
0028,38.72,40.17,2019,5440
0028,38.72,40.17,2020,5435
0028,38.72,40.17,2021,5826
0028,40.17,40.78,1981,10200
0028,40.17,40.78,1982,10300
0028,40.17,40.78,1983,11000
0028,40.17,40.78,1984,6060
0028,40.17,40.78,1985,6060
0028,40.17,40.78,1986,6150
0028,40.17,40.78,1987,6000
0028,40.17,40.78,1988,2915
0028,40.17,40.78,1989,2915
0028,40.17,40.78,1990,2930
0028,40.17,40.78,1991,3475
0028,40.17,40.78,1992,3665
0028,40.17,40.78,1993,4100
0028,40.17,40.78,1994,3365
0028,40.17,40.78,1995,3570
0028,40.17,40.78,1996,3925
0028,40.17,40.78,1997,4080
0028,40.17,40.78,1998,4190
0028,40.17,40.78,1999,4340
0028,40.17,40.78,2000,4082
0028,40.17,40.78,2001,3632
0028,40.17,40.78,2002,4275
0028,40.17,40.78,2003,4200
0028,40.17,40.78,2004,4390
0028,40.17,40.78,2005,3745
0028,40.17,40.78,2006,4055
0028,40.17,40.78,2007,4805
0028,40.17,40.78,2008,4680
0028,40.17,40.78,2009,6765
0028,40.17,40.78,2010,6895
0028,40.17,40.78,2011,6120
0028,40.17,40.78,2012,6005
0028,40.17,40.78,2013,6210
0028,40.17,40.78,2014,6310
0028,40.17,40.78,2015,6680
0028,40.17,40.78,2016,7007
0028,40.17,40.78,2017,5363
0028,40.17,40.78,2018,5578
0028,40.17,40.78,2019,5645
0028,40.17,40.78,2020,5639
0028,40.17,40.78,2021,6045
0028,40.78,41.59,1981,10500
0028,40.78,41.59,1982,10600
0028,40.78,41.59,1983,12550
0028,40.78,41.59,1984,7610
0028,40.78,41.59,1985,7610
0028,40.78,41.59,1986,7700
0028,40.78,41.59,1987,9420
0028,40.78,41.59,1988,3610
0028,40.78,41.59,1989,3610
0028,40.78,41.59,1990,3630
0028,40.78,41.59,1991,4175
0028,40.78,41.59,1992,4400
0028,40.78,41.59,1993,5060
0028,40.78,41.59,1994,4300
0028,40.78,41.59,1995,4560
0028,40.78,41.59,1996,5410
0028,40.78,41.59,1997,5625
0028,40.78,41.59,1998,5780
0028,40.78,41.59,1999,5830
0028,40.78,41.59,2000,5765
0028,40.78,41.59,2001,5188
0028,40.78,41.59,2002,5440
0028,40.78,41.59,2003,5345
0028,40.78,41.59,2004,5585
0028,40.78,41.59,2005,5765
0028,40.78,41.59,2006,6245
0028,40.78,41.59,2007,6280
0028,40.78,41.59,2008,6120
0028,40.78,41.59,2009,8025
0028,40.78,41.59,2010,8180
0028,40.78,41.59,2011,8155
0028,40.78,41.59,2012,10750
0028,40.78,41.59,2013,11115
0028,40.78,41.59,2014,11290
0028,40.78,41.59,2015,11960
0028,40.78,41.59,2016,12544
0028,40.78,41.59,2017,12870
0028,40.78,41.59,2018,13385
0028,40.78,41.59,2019,13546
0028,40.78,41.59,2020,13532
0028,40.78,41.59,2021,14506
0028,41.59,42.21,1981,10500
0028,41.59,42.21,1982,10600
0028,41.59,42.21,1983,12550
0028,41.59,42.21,1984,7610
0028,41.59,42.21,1985,7610
0028,41.59,42.21,1986,7700
0028,41.59,42.21,1987,9420
0028,41.59,42.21,1988,3610
0028,41.59,42.21,1989,3610
0028,41.59,42.21,1990,3630
0028,41.59,42.21,1991,4175
0028,41.59,42.21,1992,4400
0028,41.59,42.21,1993,5060
0028,41.59,42.21,1994,4300
0028,41.59,42.21,1995,4560
0028,41.59,42.21,1996,5410
0028,41.59,42.21,1997,5625
0028,41.59,42.21,1998,5780
0028,41.59,42.21,1999,5830
0028,41.59,42.21,2000,5765
0028,41.59,42.21,2001,5188
0028,41.59,42.21,2002,5440
0028,41.59,42.21,2003,5345
0028,41.59,42.21,2004,5585
0028,41.59,42.21,2005,5765
0028,41.59,42.21,2006,6245
0028,41.59,42.21,2007,5985
0028,41.59,42.21,2008,5830
0028,41.59,42.21,2009,5935
0028,41.59,42.21,2010,6050
0028,41.59,42.21,2011,6030
0028,41.59,42.21,2012,5915
0028,41.59,42.21,2013,6115
0028,41.59,42.21,2014,6215
0028,41.59,42.21,2015,6580
0028,41.59,42.21,2016,6905
0028,41.59,42.21,2017,7085
0028,41.59,42.21,2018,7368
0028,41.59,42.21,2019,7456
0028,41.59,42.21,2020,7449
0028,41.59,42.21,2021,7985
0028,42.21,43.67,1981,7520
0028,42.21,43.67,1982,7600
0028,42.21,43.67,1983,9550
0028,42.21,43.67,1984,4610
0028,42.21,43.67,1985,4610
0028,42.21,43.67,1986,4700
0028,42.21,43.67,1987,3525
0028,42.21,43.67,1988,2500
0028,42.21,43.67,1989,2500
0028,42.21,43.67,1990,2510
0028,42.21,43.67,1991,2530
0028,42.21,43.67,1992,2670
0028,42.21,43.67,1993,3655
0028,42.21,43.67,1994,3290
0028,42.21,43.67,1995,3490
0028,42.21,43.67,1996,4430
0028,42.21,43.67,1997,4605
0028,42.21,43.67,1998,4730
0028,42.21,43.67,1999,4730
0028,42.21,43.67,2000,4680
0028,42.21,43.67,2001,4205
0028,42.21,43.67,2002,4410
0028,42.21,43.67,2003,4335
0028,42.21,43.67,2004,4530
0028,42.21,43.67,2005,3900
0028,42.21,43.67,2006,4225
0028,42.21,43.67,2007,4250
0028,42.21,43.67,2008,5025
0028,42.21,43.67,2009,5115
0028,42.21,43.67,2010,5215
0028,42.21,43.67,2011,5200
0028,42.21,43.67,2012,5100
0028,42.21,43.67,2013,5270
0028,42.21,43.67,2014,5355
0028,42.21,43.67,2015,5670
0028,42.21,43.67,2016,5950
0028,42.21,43.67,2017,6581
0028,42.21,43.67,2018,6844
0028,42.21,43.67,2019,6926
0028,42.21,43.67,2020,6919
0028,42.21,43.67,2021,7417
0029,0.0,10.22,1981,260
0029,0.0,10.22,1982,265
0029,0.0,10.22,1983,270
0029,0.0,10.22,1984,265
0029,0.0,10.22,1985,265
0029,0.0,10.22,1986,270
0029,0.0,10.22,1987,275
0029,0.0,10.22,1988,290
0029,0.0,10.22,1989,295
0029,0.0,10.22,1990,300
0029,0.0,10.22,1991,400
0029,0.0,10.22,1992,425
0029,0.0,10.22,1993,350
0029,0.0,10.22,1994,385
0029,0.0,10.22,1995,410
0029,0.0,10.22,1996,430
0029,0.0,10.22,1997,447
0029,0.0,10.22,1998,460
0029,0.0,10.22,1999,480
0029,0.0,10.22,2000,475
0029,0.0,10.22,2001,480
0029,0.0,10.22,2002,505
0029,0.0,10.22,2003,500
0029,0.0,10.22,2004,525
0029,0.0,10.22,2005,540
0029,0.0,10.22,2006,585
0029,0.0,10.22,2007,610
0029,0.0,10.22,2008,580
0029,0.0,10.22,2009,600
0029,0.0,10.22,2010,95
0029,0.0,10.22,2011,230
0029,0.0,10.22,2012,230
0029,0.0,10.22,2013,240
0029,0.0,10.22,2014,250
0029,0.0,10.22,2015,270
0029,0.0,10.22,2016,278
0029,0.0,10.22,2017,389
0029,0.0,10.22,2018,404
0029,0.0,10.22,2019,385
0029,0.0,10.22,2020,497
0029,0.0,10.22,2021,529
0029,10.22,14.79,1981,270
0029,10.22,14.79,1982,275
0029,10.22,14.79,1983,280
0029,10.22,14.79,1984,275
0029,10.22,14.79,1985,275
0029,10.22,14.79,1986,280
0029,10.22,14.79,1987,275
0029,10.22,14.79,1988,300
0029,10.22,14.79,1989,305
0029,10.22,14.79,1990,310
0029,10.22,14.79,1991,600
0029,10.22,14.79,1992,765
0029,10.22,14.79,1993,810
0029,10.22,14.79,1994,885
0029,10.22,14.79,1995,995
0029,10.22,14.79,1996,1035
0029,10.22,14.79,1997,1076
0029,10.22,14.79,1998,1105
0029,10.22,14.79,1999,1145
0029,10.22,14.79,2000,1135
0029,10.22,14.79,2001,1150
0029,10.22,14.79,2002,1205
0029,10.22,14.79,2003,1185
0029,10.22,14.79,2004,1240
0029,10.22,14.79,2005,1280
0029,10.22,14.79,2006,1385
0029,10.22,14.79,2007,1445
0029,10.22,14.79,2008,1370
0029,10.22,14.79,2009,1420
0029,10.22,14.79,2010,95
0029,10.22,14.79,2011,310
0029,10.22,14.79,2012,925
0029,10.22,14.79,2013,960
0029,10.22,14.79,2014,1010
0029,10.22,14.79,2015,890
0029,10.22,14.79,2016,916
0029,10.22,14.79,2017,958
0029,10.22,14.79,2018,994
0029,10.22,14.79,2019,948
0029,10.22,14.79,2020,1225
0029,10.22,14.79,2021,1303
0029,14.79,17.61,1981,600
0029,14.79,17.61,1982,935
0029,14.79,17.61,1983,960
0029,14.79,17.61,1984,940
0029,14.79,17.61,1985,940
0029,14.79,17.61,1986,955
0029,14.79,17.61,1987,970
0029,14.79,17.61,1988,810
0029,14.79,17.61,1989,825
0029,14.79,17.61,1990,825
0029,14.79,17.61,1991,1785
0029,14.79,17.61,1992,1950
0029,14.79,17.61,1993,2055
0029,14.79,17.61,1994,2245
0029,14.79,17.61,1995,2380
0029,14.79,17.61,1996,2475
0029,14.79,17.61,1997,2574
0029,14.79,17.61,1998,2645
0029,14.79,17.61,1999,2740
0029,14.79,17.61,2000,2710
0029,14.79,17.61,2001,2735
0029,14.79,17.61,2002,2870
0029,14.79,17.61,2003,2827
0029,14.79,17.61,2004,2195
0029,14.79,17.61,2005,2265
0029,14.79,17.61,2006,2455
0029,14.79,17.61,2007,2470
0029,14.79,17.61,2008,2405
0029,14.79,17.61,2009,2450
0029,14.79,17.61,2010,305
0029,14.79,17.61,2011,305
0029,14.79,17.61,2012,300
0029,14.79,17.61,2013,310
0029,14.79,17.61,2014,315
0029,14.79,17.61,2015,335
0029,14.79,17.61,2016,350
0029,14.79,17.61,2017,359
0029,14.79,17.61,2018,373
0029,14.79,17.61,2019,377
0029,14.79,17.61,2020,377
0029,14.79,17.61,2021,404
0029,17.61,17.87,1981,875
0029,17.61,17.87,1982,1360
0029,17.61,17.87,1983,1400
0029,17.61,17.87,1984,1375
0029,17.61,17.87,1985,1375
0029,17.61,17.87,1986,1395
0029,17.61,17.87,1987,1415
0029,17.61,17.87,1988,2200
0029,17.61,17.87,1989,2230
0029,17.61,17.87,1990,1835
0029,17.61,17.87,1991,1850
0029,17.61,17.87,1992,2020
0029,17.61,17.87,1993,2370
0029,17.61,17.87,1994,2590
0029,17.61,17.87,1995,2750
0029,17.61,17.87,1996,2860
0029,17.61,17.87,1997,2974
0029,17.61,17.87,1998,3055
0029,17.61,17.87,1999,2780
0029,17.61,17.87,2000,3070
0029,17.61,17.87,2001,3100
0029,17.61,17.87,2002,3250
0029,17.61,17.87,2003,3195
0029,17.61,17.87,2004,2560
0029,17.61,17.87,2005,2635
0029,17.61,17.87,2006,2855
0029,17.61,17.87,2007,2870
0029,17.61,17.87,2008,2795
0029,17.61,17.87,2009,2845
0029,17.61,17.87,2010,2900
0029,17.61,17.87,2011,775
0029,17.61,17.87,2012,760
0029,17.61,17.87,2013,785
0029,17.61,17.87,2014,795
0029,17.61,17.87,2015,845
0029,17.61,17.87,2016,885
0029,17.61,17.87,2017,940
0029,17.61,17.87,2018,978
0029,17.61,17.87,2019,990
0029,17.61,17.87,2020,989
0029,17.61,17.87,2021,1060
0029,17.87,18.1,1981,1470
0029,17.87,18.1,1982,2285
0029,17.87,18.1,1983,2350
0029,17.87,18.1,1984,2300
0029,17.87,18.1,1985,2300
0029,17.87,18.1,1986,2335
0029,17.87,18.1,1987,2370
0029,17.87,18.1,1988,3945
0029,17.87,18.1,1989,4000
0029,17.87,18.1,1990,3620
0029,17.87,18.1,1991,4575
0029,17.87,18.1,1992,5030
0029,17.87,18.1,1993,5305
0029,17.87,18.1,1994,5790
0029,17.87,18.1,1995,6140
0029,17.87,18.1,1996,6385
0029,17.87,18.1,1997,6640
0029,17.87,18.1,1998,6820
0029,17.87,18.1,1999,6820
0029,17.87,18.1,2000,6745
0029,17.87,18.1,2001,3330
0029,17.87,18.1,2002,3495
0029,17.87,18.1,2003,3435
0029,17.87,18.1,2004,2800
0029,17.87,18.1,2005,2890
0029,17.87,18.1,2006,3135
0029,17.87,18.1,2007,3155
0029,17.87,18.1,2008,3070
0029,17.87,18.1,2009,3125
0029,17.87,18.1,2010,3185
0029,17.87,18.1,2011,2950
0029,17.87,18.1,2012,2485
0029,17.87,18.1,2013,2570
0029,17.87,18.1,2014,2610
0029,17.87,18.1,2015,2955
0029,17.87,18.1,2016,3102
0029,17.87,18.1,2017,3183
0029,17.87,18.1,2018,3310
0029,17.87,18.1,2019,3350
0029,17.87,18.1,2020,3347
0029,17.87,18.1,2021,3588
0029,18.1,19.12,1981,1250
0029,18.1,19.12,1982,1945
0029,18.1,19.12,1983,2000
0029,18.1,19.12,1984,1960
0029,18.1,19.12,1985,1960
0029,18.1,19.12,1986,1990
0029,18.1,19.12,1987,2020
0029,18.1,19.12,1988,3000
0029,18.1,19.12,1989,3045
0029,18.1,19.12,1990,2745
0029,18.1,19.12,1991,2765
0029,18.1,19.12,1992,3235
0029,18.1,19.12,1993,3410
0029,18.1,19.12,1994,3720
0029,18.1,19.12,1995,3940
0029,18.1,19.12,1996,4095
0029,18.1,19.12,1997,4258
0029,18.1,19.12,1998,4381
0029,18.1,19.12,1999,4540
0029,18.1,19.12,2000,4490
0029,18.1,19.12,2001,4535
0029,18.1,19.12,2002,4755
0029,18.1,19.12,2003,4670
0029,18.1,19.12,2004,2370
0029,18.1,19.12,2005,2450
0029,18.1,19.12,2006,2655
0029,18.1,19.12,2007,2510
0029,18.1,19.12,2008,2445
0029,18.1,19.12,2009,2490
0029,18.1,19.12,2010,2250
0029,18.1,19.12,2011,2245
0029,18.1,19.12,2012,2200
0029,18.1,19.12,2013,2275
0029,18.1,19.12,2014,2310
0029,18.1,19.12,2015,2445
0029,18.1,19.12,2016,2567
0029,18.1,19.12,2017,2634
0029,18.1,19.12,2018,2739
0029,18.1,19.12,2019,2772
0029,18.1,19.12,2020,2769
0029,18.1,19.12,2021,2968
0029,19.12,19.74,1981,1250
0029,19.12,19.74,1982,1945
0029,19.12,19.74,1983,2000
0029,19.12,19.74,1984,1960
0029,19.12,19.74,1985,1960
0029,19.12,19.74,1986,1990
0029,19.12,19.74,1987,2020
0029,19.12,19.74,1988,3000
0029,19.12,19.74,1989,3045
0029,19.12,19.74,1990,2745
0029,19.12,19.74,1991,2765
0029,19.12,19.74,1992,3235
0029,19.12,19.74,1993,3410
0029,19.12,19.74,1994,3720
0029,19.12,19.74,1995,3940
0029,19.12,19.74,1996,4095
0029,19.12,19.74,1997,4258
0029,19.12,19.74,1998,4381
0029,19.12,19.74,1999,4540
0029,19.12,19.74,2000,4490
0029,19.12,19.74,2001,4535
0029,19.12,19.74,2002,4755
0029,19.12,19.74,2003,4670
0029,19.12,19.74,2004,2370
0029,19.12,19.74,2005,1770
0029,19.12,19.74,2006,1725
0029,19.12,19.74,2007,1735
0029,19.12,19.74,2008,1690
0029,19.12,19.74,2009,1720
0029,19.12,19.74,2010,1755
0029,19.12,19.74,2011,2490
0029,19.12,19.74,2012,2445
0029,19.12,19.74,2013,2525
0029,19.12,19.74,2014,2565
0029,19.12,19.74,2015,2720
0029,19.12,19.74,2016,2851
0029,19.12,19.74,2017,2524
0029,19.12,19.74,2018,2625
0029,19.12,19.74,2019,2657
0029,19.12,19.74,2020,2654
0029,19.12,19.74,2021,2845
0029,19.74,21.79,1981,1250
0029,19.74,21.79,1982,1945
0029,19.74,21.79,1983,2000
0029,19.74,21.79,1984,1960
0029,19.74,21.79,1985,1960
0029,19.74,21.79,1986,1990
0029,19.74,21.79,1987,2020
0029,19.74,21.79,1988,3000
0029,19.74,21.79,1989,3045
0029,19.74,21.79,1990,2745
0029,19.74,21.79,1991,2765
0029,19.74,21.79,1992,3235
0029,19.74,21.79,1993,3410
0029,19.74,21.79,1994,3720
0029,19.74,21.79,1995,3940
0029,19.74,21.79,1996,4095
0029,19.74,21.79,1997,4258
0029,19.74,21.79,1998,4381
0029,19.74,21.79,1999,4540
0029,19.74,21.79,2000,4490
0029,19.74,21.79,2001,4535
0029,19.74,21.79,2002,4755
0029,19.74,21.79,2003,4670
0029,19.74,21.79,2004,2860
0029,19.74,21.79,2005,2955
0029,19.74,21.79,2006,3200
0029,19.74,21.79,2007,2555
0029,19.74,21.79,2008,2490
0029,19.74,21.79,2009,2535
0029,19.74,21.79,2010,2585
0029,19.74,21.79,2011,2325
0029,19.74,21.79,2012,2280
0029,19.74,21.79,2013,2360
0029,19.74,21.79,2014,2395
0029,19.74,21.79,2015,2195
0029,19.74,21.79,2016,2304
0029,19.74,21.79,2017,2364
0029,19.74,21.79,2018,2220
0029,19.74,21.79,2019,2247
0029,19.74,21.79,2020,2245
0029,19.74,21.79,2021,2407
0030,0.0,50.1,1981,90
0030,0.0,50.1,1982,90
0030,0.0,50.1,1983,95
0030,0.0,50.1,1984,100
0030,0.0,50.1,1985,115
0030,0.0,50.1,1986,125
0030,0.0,50.1,1987,135
0030,0.0,50.1,1988,145
0030,0.0,50.1,1989,150
0030,0.0,50.1,1990,220
0030,0.0,50.1,1991,240
0030,0.0,50.1,1992,260
0030,0.0,50.1,1993,265
0030,0.0,50.1,1994,215
0030,0.0,50.1,1995,215
0030,0.0,50.1,1996,215
0030,0.0,50.1,1997,233
0030,0.0,50.1,1998,370
0030,0.0,50.1,1999,400
0030,0.0,50.1,2000,400
0030,0.0,50.1,2001,290
0030,0.0,50.1,2002,295
0030,0.0,50.1,2003,295
0030,0.0,50.1,2004,320
0030,0.0,50.1,2005,325
0030,0.0,50.1,2006,325
0030,0.0,50.1,2007,355
0030,0.0,50.1,2008,330
0030,0.0,50.1,2009,325
0030,0.0,50.1,2010,370
0030,0.0,50.1,2011,370
0030,0.0,50.1,2012,340
0030,0.0,50.1,2013,325
0030,0.0,50.1,2014,330
0030,0.0,50.1,2015,365
0030,0.0,50.1,2016,396
0030,0.0,50.1,2017,375
0030,0.0,50.1,2018,401
0030,0.0,50.1,2019,397
0030,0.0,50.1,2020,426
0030,0.0,50.1,2021,448
0030,50.1,74.76,1981,220
0030,50.1,74.76,1982,220
0030,50.1,74.76,1983,225
0030,50.1,74.76,1984,230
0030,50.1,74.76,1985,245
0030,50.1,74.76,1986,265
0030,50.1,74.76,1987,285
0030,50.1,74.76,1988,300
0030,50.1,74.76,1989,305
0030,50.1,74.76,1990,260
0030,50.1,74.76,1991,260
0030,50.1,74.76,1992,280
0030,50.1,74.76,1993,285
0030,50.1,74.76,1994,230
0030,50.1,74.76,1995,230
0030,50.1,74.76,1996,230
0030,50.1,74.76,1997,238
0030,50.1,74.76,1998,400
0030,50.1,74.76,1999,430
0030,50.1,74.76,2000,430
0030,50.1,74.76,2001,417
0030,50.1,74.76,2002,422
0030,50.1,74.76,2003,422
0030,50.1,74.76,2004,410
0030,50.1,74.76,2005,315
0030,50.1,74.76,2006,315
0030,50.1,74.76,2007,315
0030,50.1,74.76,2008,305
0030,50.1,74.76,2009,300
0030,50.1,74.76,2010,340
0030,50.1,74.76,2011,340
0030,50.1,74.76,2012,330
0030,50.1,74.76,2013,320
0030,50.1,74.76,2014,325
0030,50.1,74.76,2015,360
0030,50.1,74.76,2016,388
0030,50.1,74.76,2017,367
0030,50.1,74.76,2018,392
0030,50.1,74.76,2019,388
0030,50.1,74.76,2020,417
0030,50.1,74.76,2021,438
0030,74.76,90.66,1981,465
0030,74.76,90.66,1982,465
0030,74.76,90.66,1983,475
0030,74.76,90.66,1984,260
0030,74.76,90.66,1985,275
0030,74.76,90.66,1986,300
0030,74.76,90.66,1987,320
0030,74.76,90.66,1988,335
0030,74.76,90.66,1989,340
0030,74.76,90.66,1990,335
0030,74.76,90.66,1991,360
0030,74.76,90.66,1992,385
0030,74.76,90.66,1993,390
0030,74.76,90.66,1994,410
0030,74.76,90.66,1995,405
0030,74.76,90.66,1996,410
0030,74.76,90.66,1997,425
0030,74.76,90.66,1998,430
0030,74.76,90.66,1999,460
0030,74.76,90.66,2000,460
0030,74.76,90.66,2001,445
0030,74.76,90.66,2002,450
0030,74.76,90.66,2003,445
0030,74.76,90.66,2004,440
0030,74.76,90.66,2005,445
0030,74.76,90.66,2006,445
0030,74.76,90.66,2007,440
0030,74.76,90.66,2008,415
0030,74.76,90.66,2009,410
0030,74.76,90.66,2010,465
0030,74.76,90.66,2011,465
0030,74.76,90.66,2012,425
0030,74.76,90.66,2013,410
0030,74.76,90.66,2014,415
0030,74.76,90.66,2015,460
0030,74.76,90.66,2016,499
0030,74.76,90.66,2017,472
0030,74.76,90.66,2018,465
0030,74.76,90.66,2019,500
0030,74.76,90.66,2020,537
0030,74.76,90.66,2021,564
0030,90.66,91.95,1981,2800
0030,90.66,91.95,1982,2800
0030,90.66,91.95,1983,2850
0030,90.66,91.95,1984,2880
0030,90.66,91.95,1985,2925
0030,90.66,91.95,1986,2975
0030,90.66,91.95,1987,3025
0030,90.66,91.95,1988,3030
0030,90.66,91.95,1989,3500
0030,90.66,91.95,1990,2500
0030,90.66,91.95,1991,2700
0030,90.66,91.95,1992,5255
0030,90.66,91.95,1993,5650
0030,90.66,91.95,1994,6090
0030,90.66,91.95,1995,6160
0030,90.66,91.95,1996,6370
0030,90.66,91.95,1997,6625
0030,90.66,91.95,1998,6293
0030,90.66,91.95,1999,6520
0030,90.66,91.95,2000,6445
0030,90.66,91.95,2001,6503
0030,90.66,91.95,2002,6820
0030,90.66,91.95,2003,5797
0030,90.66,91.95,2004,6060
0030,90.66,91.95,2005,6255
0030,90.66,91.95,2006,6775
0030,90.66,91.95,2007,6815
0030,90.66,91.95,2008,6640
0030,90.66,91.95,2009,6760
0030,90.66,91.95,2010,6885
0030,90.66,91.95,2011,3050
0030,90.66,91.95,2012,2990
0030,90.66,91.95,2013,3090
0030,90.66,91.95,2014,3140
0030,90.66,91.95,2015,3325
0030,90.66,91.95,2016,3489
0030,90.66,91.95,2017,9164
0030,90.66,91.95,2018,9531
0030,90.66,91.95,2019,9645
0030,90.66,91.95,2020,9635
0030,90.66,91.95,2021,10329
0030,91.95,93.2,1981,2350
0030,91.95,93.2,1982,2350
0030,91.95,93.2,1983,2440
0030,91.95,93.2,1984,2470
0030,91.95,93.2,1985,2525
0030,91.95,93.2,1986,2570
0030,91.95,93.2,1987,2615
0030,91.95,93.2,1988,2620
0030,91.95,93.2,1989,3010
0030,91.95,93.2,1990,2600
0030,91.95,93.2,1991,2805
0030,91.95,93.2,1992,4990
0030,91.95,93.2,1993,5400
0030,91.95,93.2,1994,5820
0030,91.95,93.2,1995,5880
0030,91.95,93.2,1996,5880
0030,91.95,93.2,1997,6115
0030,91.95,93.2,1998,5810
0030,91.95,93.2,1999,6020
0030,91.95,93.2,2000,5955
0030,91.95,93.2,2001,6010
0030,91.95,93.2,2002,4110
0030,91.95,93.2,2003,4040
0030,91.95,93.2,2004,4225
0030,91.95,93.2,2005,4970
0030,91.95,93.2,2006,5385
0030,91.95,93.2,2007,5415
0030,91.95,93.2,2008,5275
0030,91.95,93.2,2009,5370
0030,91.95,93.2,2010,5475
0030,91.95,93.2,2011,5740
0030,91.95,93.2,2012,5435
0030,91.95,93.2,2013,5620
0030,91.95,93.2,2014,5710
0030,91.95,93.2,2015,6045
0030,91.95,93.2,2016,6341
0030,91.95,93.2,2017,6506
0030,91.95,93.2,2018,6766
0030,91.95,93.2,2019,6847
0030,91.95,93.2,2020,6840
0030,91.95,93.2,2021,7332
0030,93.2,95.0,1981,2400
0030,93.2,95.0,1982,2400
0030,93.2,95.0,1983,2490
0030,93.2,95.0,1984,2000
0030,93.2,95.0,1985,2045
0030,93.2,95.0,1986,2080
0030,93.2,95.0,1987,2115
0030,93.2,95.0,1988,2120
0030,93.2,95.0,1989,2440
0030,93.2,95.0,1990,2700
0030,93.2,95.0,1991,2915
0030,93.2,95.0,1992,4655
0030,93.2,95.0,1993,4825
0030,93.2,95.0,1994,5200
0030,93.2,95.0,1995,5260
0030,93.2,95.0,1996,5260
0030,93.2,95.0,1997,5470
0030,93.2,95.0,1998,5150
0030,93.2,95.0,1999,5335
0030,93.2,95.0,2000,5275
0030,93.2,95.0,2001,5325
0030,93.2,95.0,2002,5585
0030,93.2,95.0,2003,4635
0030,93.2,95.0,2004,4845
0030,93.2,95.0,2005,5590
0030,93.2,95.0,2006,6060
0030,93.2,95.0,2007,6095
0030,93.2,95.0,2008,5940
0030,93.2,95.0,2009,6045
0030,93.2,95.0,2010,6160
0030,93.2,95.0,2011,6140
0030,93.2,95.0,2012,6025
0030,93.2,95.0,2013,6230
0030,93.2,95.0,2014,6330
0030,93.2,95.0,2015,6705
0030,93.2,95.0,2016,7031
0030,93.2,95.0,2017,7214
0030,93.2,95.0,2018,7503
0030,93.2,95.0,2019,7593
0030,93.2,95.0,2020,7585
0030,93.2,95.0,2021,8131
0030,95.0,102.4,1981,2330
0030,95.0,102.4,1982,2330
0030,95.0,102.4,1983,2420
0030,95.0,102.4,1984,2450
0030,95.0,102.4,1985,2500
0030,95.0,102.4,1986,2540
0030,95.0,102.4,1987,2580
0030,95.0,102.4,1988,2585
0030,95.0,102.4,1989,2840
0030,95.0,102.4,1990,2890
0030,95.0,102.4,1991,2915
0030,95.0,102.4,1992,4655
0030,95.0,102.4,1993,4825
0030,95.0,102.4,1994,5200
0030,95.0,102.4,1995,5260
